Gas_consumption,Electricity_consumption,Water_consumption,Self_Storage_BuildingType,Industrial_BuildingType,Service_BuildingType,Office_BuildingType,Parking_BuildingType,Warehouse_BuildingType,Recreation_BuildingType,School_BuildingType,Hospital_BuildingType,Commercial_BuildingType,Residential_BuildingType,Other_BuildingType,Under9_AgePercentage,More60_AgePercentage,Female_Percentage,Median_Income,ResArea_ZipCode,LandUse_ZipCode,OfficeArea_ZipCode,BldgArea_ZipCode,BuildingAge,Occupancy,NumberofBuilding_Complex,Energy_Star_Score,Heating_dd,Cooling_dd,GHG,GFA(ft2)
178.3564654,14.47721271,2224.204312,0,0,0,0,0,0,0,0,0,0,1,0,17.8,11.2,0.473554128,35032,12135.40517,12135.40517,12135.40517,12135.40517,95,100,1,90,3978,1732,226.6,56252
162.3814079,68.02567722,4808.318096,0,0,0,0,0,0,0,0,0,0,0,0,3.3,3.8,0.602421308,68725,7639.757396,7639.757396,7639.757396,7639.757396,5,100,1,66,3978,1732,514.5,78000
162.3743468,69.24491028,3292.609687,0,0,0,0,0,0,0,0,0,0,1,0,9.1,21.8,0.531958763,87750,13134.28834,13134.28834,13134.28834,13134.28834,120,100,1,3,3978,1732,887.7,111854
172.9347489,10.32000248,776.5868585,0,0,0,0,0,0,0,0,0,0,1,0,11.8,20.1,0.559807256,118152,4893.981132,4893.981132,4893.981132,4893.981132,61,100,1,92,3978,1732,203.3,51000
167.9290465,9.496706534,2786.258935,0,0,0,0,0,0,0,0,0,0,1,0,12.4,24.1,0.565947844,43030,5836.298561,5836.298561,5836.298561,5836.298561,83,100,1,79,4496,1544,255.8,57960
166.6692359,12.62470858,3264.947687,0,0,0,0,0,0,0,0,0,0,1,0,9,35.4,0.549321119,42279,8005.430894,8005.430894,8005.430894,8005.430894,91,100,1,89,4496,1544,313,62500
171.5672571,15.57194164,1837.924748,0,0,0,0,0,0,0,0,0,0,1,0,14.7,9.6,0.548104956,38782,4668.080537,4668.080537,4668.080537,4668.080537,48,100,1,75,3978,1732,242.5,52693
163.1751886,11.94831209,1851.527718,0,0,0,0,0,0,0,0,0,0,1,0,12.9,10.9,0.520460746,71042,5342.035422,5342.035422,5342.035422,5342.035422,48,100,1,89,4496,1544,259.6,70000
165.3482295,12.57809971,1572.248293,0,0,0,0,0,0,0,0,0,0,1,0,7.3,8.7,0.577430972,199167,8376.723502,8376.723502,8376.723502,8376.723502,107,100,1,95,4496,1544,206.5,70077
164.4661855,85.00655315,4891.152006,0,0,0,0,0,0,0,0,0,0,0,0,7.3,8.7,0.577430972,199167,8376.723502,8376.723502,8376.723502,8376.723502,11,100,1,47,3978,1732,592.8,57200
170.8788039,65.40830742,5411.637729,0,0,0,0,0,0,0,0,0,0,0,0,4.6,9.4,0.559090909,126957,11251.48333,11251.48333,11251.48333,11251.48333,6,85,1,95,3978,1732,504,177000
186.519638,17.29959448,1263.103045,0,0,0,0,0,0,0,1,0,0,0,0,8.7,26.2,0.501532011,75625,1707.183439,1707.183439,1707.183439,1707.183439,31,100,1,87,3978,1732,239,63470
163.3634835,37.12377643,1764.666117,0,0,0,1,0,0,0,0,0,0,0,0,5.9,2,0.452846975,124719,11537.05714,11537.05714,11537.05714,11537.05714,118,100,1,65,4496,1544,329.6,54200
166.8092803,2.883171599,3824.190545,0,0,0,0,0,0,0,0,0,0,1,0,15.5,21.1,0.509189641,54719,4225.665236,4225.665236,4225.665236,4225.665236,108,100,1,100,4496,1544,213.4,78438
181.8246222,12.8402886,3811.423466,0,0,0,0,0,0,0,0,0,0,1,0,8.4,16,0.542017305,31490,15792.88889,15792.88889,15792.88889,15792.88889,94,100,1,56,3978,1732,299.8,51570
166.1225923,26.36789479,2553.336089,0,0,0,0,0,0,0,0,0,0,1,0,9.8,4.2,0.512300123,45453,8256.2,8256.2,8256.2,8256.2,10,100,1,37,4496,1544,276,54031
175.3737564,12.53895202,1518.976192,0,0,0,0,0,0,0,0,0,0,1,0,12.3,37.2,0.517991632,51500,17170.94366,17170.94366,17170.94366,17170.94366,69,100,1,65,3978,1732,243.9,44040
161.1763205,14.21418826,1613.513262,0,0,0,0,0,0,0,0,0,0,1,0,12.3,37.2,0.517991632,51500,17170.94366,17170.94366,17170.94366,17170.94366,48,100,1,87,4496,1544,237.6,60928
161.1698478,80.36967931,9044.474329,0,0,0,0,0,0,0,0,0,0,1,0,11.5,29.2,0.566598199,152569,35415.22707,35415.22707,35415.22707,35415.22707,54,95,1,80,4496,1544,538.4,166433
165.6989287,18.38951012,2370.569527,0,0,0,0,0,0,0,0,0,0,1,0,6.5,11.1,0.553034396,106056,28526.79012,28526.79012,28526.79012,28526.79012,28,100,1,75,4496,1544,235.4,64198
160.9603697,33.10357427,2221.316523,0,0,0,0,0,0,0,0,0,0,1,0,7.9,31.2,0.506818957,125714,83475.35593,83475.35593,83475.35593,83475.35593,73,100,1,88,3978,1732,400.5,129855
164.8810228,10.03957252,2105.12106,0,0,0,0,0,0,0,0,0,0,1,0,10.1,31.7,0.523297491,119250,3411.871111,3411.871111,3411.871111,3411.871111,83,100,1,82,4496,1544,258.7,66240
169.8696609,82.18161764,384.3037296,0,0,0,0,0,1,0,0,0,0,0,0,16.5,13.3,0.553921569,55750,1766.622302,1766.622302,1766.622302,1766.622302,59,100,1,41,3978,1732,593.6,70000
165.6130192,18.2803638,1146.907582,0,0,0,0,0,0,0,0,0,0,1,0,1.5,17.4,0.540870803,145000,8179.332604,8179.332604,8179.332604,8179.332604,58,100,2,92,4496,1544,235.8,88500
163.7942081,24.70791633,931.1594618,0,0,0,0,0,0,0,0,0,0,1,0,8.9,13.3,0.54936765,93603,2699.685817,2699.685817,2699.685817,2699.685817,114,100,1,30,4496,1544,263.8,54192
162.5908859,12.15232962,1474.595486,0,0,0,0,0,0,0,0,0,0,1,0,12.3,37.2,0.517991632,51500,17170.94366,17170.94366,17170.94366,17170.94366,69,100,1,63,4496,1544,250.3,44040
176.535889,26.61868007,2901.770432,0,0,0,0,0,0,0,0,0,0,1,0,9.8,4.2,0.512300123,45453,8256.2,8256.2,8256.2,8256.2,10,100,1,35,3978,1732,292.1,54031
160.9839066,54.05230637,2933.384098,0,0,0,0,0,0,0,0,0,0,1,0,7.2,23.6,0.5,120769,31152.31638,31152.31638,31152.31638,31152.31638,104,100,1,20,4496,1544,409.4,95844
163.7294817,49.20566613,1881.9255,0,0,0,0,0,0,0,0,0,0,1,0,5.6,18.3,0.406957828,42986,8031.445483,8031.445483,8031.445483,8031.445483,18,100,1,66,4496,1544,381.2,58759
189.4517427,57.59705214,136.7899361,0,0,0,0,0,1,0,0,0,0,0,0,4.6,24.2,0.548877456,80663,3293.807692,3293.807692,3293.807692,3293.807692,56,100,1,3,3978,1732,454.5,70875
173.4072515,22.64256834,1632.663821,0,0,0,0,0,0,0,0,0,0,1,0,17.1,15.4,0.652194211,45278,332783.6667,332783.6667,332783.6667,332783.6667,5,100,1,96,3978,1732,267.7,86123
163.8501081,15.41319727,1948.192628,0,0,0,0,0,0,0,0,0,0,1,0,14.7,9.6,0.548104956,38782,4668.080537,4668.080537,4668.080537,4668.080537,48,100,1,60,4496,1544,295.3,52693
159.761755,41.69847178,5137.60188,0,0,0,0,0,0,0,0,0,0,1,0,11,21.5,0.531692767,30340,31025.32353,31025.32353,31025.32353,31025.32353,78,100,1,92,4496,1544,897.8,211041
159.7329223,51.58860287,3606.390568,0,0,0,0,0,0,0,0,0,0,1,0,10,17.1,0.487015297,42367,3088.068627,3088.068627,3088.068627,3088.068627,11,100,1,85,4496,1544,403.1,124537
159.6087654,14.02172145,4214.801812,0,0,0,0,0,0,0,0,0,0,1,0,15.2,13.5,0.509634888,43480,26586.53704,26586.53704,26586.53704,26586.53704,93,100,1,83,3978,1732,221.4,53148
163.8418702,237.7902519,14003.48938,0,0,0,0,0,0,0,0,0,0,0,0,3,35.9,0.618876941,111500,25949.25455,25949.25455,25949.25455,25949.25455,28,100,1,5,3978,1732,1423.6,254829
176.9624946,51.32488997,1465.704132,0,0,0,0,0,0,0,0,0,0,1,0,5.4,15.6,0.479047938,112768,31580.5,31580.5,31580.5,31580.5,105,100,1,8,3978,1732,420.2,67414
173.602019,56.35527076,2823.116218,0,0,0,1,0,0,0,0,0,0,0,0,4.6,11.5,0.439706342,130232,19889.94064,19889.94064,19889.94064,19889.94064,107,100,1,88,3978,1732,475.9,96000
179.6445202,97.55953902,1853.807564,0,0,0,1,0,0,0,0,0,0,0,0,9.8,9.8,0.477738516,133472,13491.77833,13491.77833,13491.77833,13491.77833,56,100,1,25,3978,1732,668.8,88948
175.5396913,30.12905612,2181.26748,0,0,0,0,0,0,0,0,0,0,1,0,6.5,43.1,0.578356426,124544,22609.67845,22609.67845,22609.67845,22609.67845,89,100,1,81,3978,1732,306,75345
160.5937831,88.44245858,10578.80142,0,0,0,0,0,0,0,0,0,0,1,0,3,35.9,0.618876941,111500,25949.25455,25949.25455,25949.25455,25949.25455,117,100,1,1,3978,1732,1251.4,80293
159.3004325,12.69250652,1308.623695,0,0,0,0,0,0,0,0,0,0,1,0,11.6,21.4,0.536450359,39295,15977.42254,15977.42254,15977.42254,15977.42254,105,100,1,93,4496,1544,216.7,59408
160.5296452,57.00035146,2250.042401,0,0,0,1,0,0,0,0,0,0,0,0,4.6,11.5,0.439706342,130232,19889.94064,19889.94064,19889.94064,19889.94064,107,100,1,87,4496,1544,455.9,96000
160.9368329,73.06722036,2757.837027,0,0,0,0,0,0,0,0,0,0,0,0,9.6,9.8,0.531298905,105938,36991.26389,36991.26389,36991.26389,36991.26389,8,100,1,70,4496,1544,498.3,104172
183.9229335,11.7118843,1535.922969,0,0,0,0,0,0,0,0,0,0,1,0,11,21.5,0.531692767,30340,31025.32353,31025.32353,31025.32353,31025.32353,98,100,1,92,3978,1732,206.6,65588
176.6129722,13.75384252,2616.107446,0,0,0,0,0,0,0,0,0,0,1,0,12.3,37.2,0.517991632,51500,17170.94366,17170.94366,17170.94366,17170.94366,19,100,1,86,3978,1732,217.5,56148
158.9491448,32.87803818,4197.095086,0,0,0,0,0,0,0,0,0,0,1,0,6.7,28.3,0.512287733,60509,27578.24324,27578.24324,27578.24324,27578.24324,94,100,1,95,4496,1544,709.2,169189
183.7811239,21.42287044,586.4488392,0,0,0,0,0,0,0,1,0,0,0,0,12.5,30.3,0.548890138,27218,23762.67943,23762.67943,23762.67943,23762.67943,51,100,1,82,3978,1732,276.8,75395
158.3648421,10.74587848,1398.221078,0,0,0,1,0,0,0,0,0,0,0,0,7,5.6,0.391955499,73906,1420.158879,1420.158879,1420.158879,1420.158879,87,100,1,100,4496,1544,194.6,125000
159.2827798,10.31204701,1399.05705,0,0,0,0,0,0,0,0,0,0,1,0,9.3,16.6,0.560541368,25896,28970.168,28970.168,28970.168,28970.168,93,100,1,95,4496,1544,193.9,62461
158.1606599,90.21937995,4026.107666,0,0,0,1,0,0,0,0,0,0,0,0,9.2,5,0.5,73958,19937.52893,19937.52893,19937.52893,19937.52893,123,70,1,64,3978,1732,630.5,89013
158.5448991,104.4374459,2892.651089,0,0,0,1,0,0,0,0,0,0,0,0,9.6,11,0.432601881,138798,17149.44974,17149.44974,17149.44974,17149.44974,110,100,1,72,4496,1544,655.1,121987
160.8815212,69.50565165,1890.588865,0,0,0,1,0,0,0,0,0,0,0,0,5.9,6.9,0.507945967,106872,18005.7764,18005.7764,18005.7764,18005.7764,94,100,1,78,3978,1732,825.3,115745
169.4712995,54.70712546,2541.480964,0,0,0,0,0,0,0,0,0,0,1,0,7.2,23.6,0.5,120769,31152.31638,31152.31638,31152.31638,31152.31638,104,100,1,19,3978,1732,435.1,95844
166.0360943,13.77187765,1917.490875,0,0,0,0,0,0,0,0,0,0,1,0,19.5,23.3,0.542230644,71042,4745.286104,4745.286104,4745.286104,4745.286104,48,100,1,95,3978,1732,266.9,70178
176.4223236,26.14058754,968.0927689,0,0,0,0,0,0,0,0,0,0,1,0,8.9,13.3,0.54936765,93603,2699.685817,2699.685817,2699.685817,2699.685817,114,100,1,24,3978,1732,282.8,54192
159.8882656,102.0608288,4814.701656,0,0,0,0,0,0,0,0,0,0,1,0,4.6,11.5,0.439706342,130232,19889.94064,19889.94064,19889.94064,19889.94064,106,100,1,26,4496,1544,935.4,97500
156.2171034,27.37802047,1602.570051,0,0,0,0,0,0,0,0,0,0,1,0,11.6,12.9,0.508464329,28586,1391.593516,1391.593516,1391.593516,1391.593516,9,100,1,60,4496,1544,278.9,60915
157.1538705,42.65025545,478.6887528,0,0,0,1,0,0,0,0,0,0,0,0,9.8,9.8,0.477738516,133472,13491.77833,13491.77833,13491.77833,13491.77833,92,100,1,75,3978,1732,378,76916
169.4071615,16.92883592,1862.926907,0,0,0,0,0,0,0,0,0,0,1,0,7.4,16.7,0.558597092,45455,13992.13043,13992.13043,13992.13043,13992.13043,88,100,1,49,3978,1732,237.2,50567
172.8458973,31.91097319,919.2283541,0,0,0,0,0,0,0,0,0,0,1,0,9.8,9.8,0.477738516,133472,13491.77833,13491.77833,13491.77833,13491.77833,6,100,1,13,3978,1732,315.6,51276
154.7731168,12.71264819,1035.803771,0,0,0,0,0,0,0,0,0,0,1,0,10.1,27.7,0.534931307,31705,37483.95918,37483.95918,37483.95918,37483.95918,29,100,1,63,4496,1544,256.5,55041
159.2357061,15.10484082,2268.813006,0,0,0,0,0,0,0,0,0,0,1,0,6.7,16.5,0.530338514,112361,5965.762238,5965.762238,5965.762238,5965.762238,31,100,1,63,4496,1544,283.6,60701
159.2357061,15.10484082,2268.813006,0,0,0,0,0,0,0,0,0,0,1,0,6.8,12.4,0.530338514,112361,5965.762238,5965.762238,5965.762238,5965.762238,31,100,1,63,4496,1544,283.6,60701
159.2357061,15.10484082,2268.813006,0,0,0,0,0,0,0,0,0,0,1,0,6.7,16.5,0.544758735,112361,5965.762238,5965.762238,5965.762238,5965.762238,31,100,1,63,4496,1544,283.6,60701
159.2357061,15.10484082,2268.813006,0,0,0,0,0,0,0,0,0,0,1,0,6.8,12.4,0.544758735,112361,5965.762238,5965.762238,5965.762238,5965.762238,31,100,1,63,4496,1544,283.6,60701
159.2357061,15.10484082,2268.813006,0,0,0,0,0,0,0,0,0,0,1,0,6.7,16.5,0.530338514,76290,5965.762238,5965.762238,5965.762238,5965.762238,31,100,1,63,4496,1544,283.6,60701
159.2357061,15.10484082,2268.813006,0,0,0,0,0,0,0,0,0,0,1,0,6.8,12.4,0.530338514,76290,5965.762238,5965.762238,5965.762238,5965.762238,31,100,1,63,4496,1544,283.6,60701
159.2357061,15.10484082,2268.813006,0,0,0,0,0,0,0,0,0,0,1,0,6.7,16.5,0.544758735,76290,5965.762238,5965.762238,5965.762238,5965.762238,31,100,1,63,4496,1544,283.6,60701
159.2357061,15.10484082,2268.813006,0,0,0,0,0,0,0,0,0,0,1,0,6.8,12.4,0.544758735,76290,5965.762238,5965.762238,5965.762238,5965.762238,31,100,1,63,4496,1544,283.6,60701
169.8884904,23.05839411,3873.58692,0,0,0,0,0,0,0,0,0,0,1,0,11.2,18.4,0.542168675,45586,3910.817427,3910.817427,3910.817427,3910.817427,9,100,1,100,3978,1732,267.7,140037
164.4991371,13.06425362,1684.56803,0,0,0,0,0,0,0,0,0,0,1,0,13.5,14.6,0.518673162,19494,7140.295964,7140.295964,7140.295964,7140.295964,88,100,1,89,3978,1732,211.3,53750
156.1612033,12.38860443,5715.539359,0,0,0,0,0,0,0,0,0,0,1,0,9.3,16.6,0.560541368,25896,28970.168,28970.168,28970.168,28970.168,88,100,1,63,4496,1544,448.9,63145
155.0314339,58.52190375,2618.767246,0,0,0,0,0,0,0,0,0,0,1,0,6,22.2,0.526156245,101772,35586.97452,35586.97452,35586.97452,35586.97452,18,100,1,16,4496,1544,432.2,90000
160.11775,18.03073771,1010.72563,0,0,0,0,0,0,0,0,0,0,1,0,5.4,15.6,0.479047938,112768,31580.5,31580.5,31580.5,31580.5,111,100,1,12,4496,1544,368.7,58033
155.7457777,25.29731469,2358.638419,0,0,0,0,0,0,0,0,0,0,1,0,15.6,15,0.482164822,24625,26511.5614,26511.5614,26511.5614,26511.5614,81,100,1,30,4496,1544,600.7,92680
156.774927,23.27956413,1808.058926,0,0,0,0,0,0,0,0,0,0,1,0,9.7,12.5,0.552306867,79926,5013.670139,5013.670139,5013.670139,5013.670139,22,100,1,56,4496,1544,253.7,53043
156.5601532,24.5913912,1112.178138,0,0,0,0,0,0,0,0,0,0,1,0,12.1,12.9,0.50995295,31401,16869.38767,16869.38767,16869.38767,16869.38767,16,100,1,63,4496,1544,260.3,58000
155.192073,14.28737614,1098.879139,0,0,0,0,0,0,0,0,0,0,1,0,11.4,26.6,0.537910634,37227,28124.65909,28124.65909,28124.65909,28124.65909,111,100,1,16,4496,1544,485.8,71578
155.1138129,17.00126473,5979.7719,0,0,0,0,0,0,0,0,0,0,1,0,8.6,13.5,0.484210526,54007,15035.2,15035.2,15035.2,15035.2,98,100,1,82,3978,1732,235.5,71869
167.8790307,54.58722867,1981.478158,0,0,0,0,0,0,0,0,0,0,0,0,9.6,9.8,0.531298905,105938,36991.26389,36991.26389,36991.26389,36991.26389,4,100,1,46,3978,1732,434,51517
155.0373181,88.51797071,9256.49873,0,0,0,0,0,0,0,0,0,0,1,0,3,35.9,0.618876941,111500,25949.25455,25949.25455,25949.25455,25949.25455,117,100,1,1,4496,1544,1182.4,80293
156.4736552,15.72160667,1695.739189,0,0,0,0,0,0,0,0,0,0,1,0,7.4,16.7,0.558597092,45455,13992.13043,13992.13043,13992.13043,13992.13043,88,100,1,58,4496,1544,220.4,50567
180.685438,25.77047625,3167.52287,0,0,0,0,0,0,0,0,0,0,1,0,11.7,19.8,0.536911179,38068,21679.07143,21679.07143,21679.07143,21679.07143,93,100,1,52,3978,1732,282.7,65000
165.0651987,8.939924382,1485.994634,0,0,0,0,0,0,0,0,0,0,1,0,13.7,22.8,0.535069799,31270,8275.39313,8275.39313,8275.39313,8275.39313,78,100,1,89,3978,1732,190.1,51000
174.3081249,110.6771802,1884.509317,0,0,0,1,0,0,0,0,0,0,0,0,5.7,20.8,0.485434517,111802,18221.95489,18221.95489,18221.95489,18221.95489,108,100,1,85,3978,1732,746.7,138646
154.6471946,18.50976584,3029.897002,0,0,0,0,0,0,0,0,0,0,1,0,10.9,23.9,0.464061609,33484,10286.54969,10286.54969,10286.54969,10286.54969,35,100,1,40,4496,1544,636.3,77000
156.3071319,55.64410444,925.4598675,0,0,0,0,0,0,0,0,0,0,1,0,7.5,24.2,0.476869866,170865,18443.71809,18443.71809,18443.71809,18443.71809,110,100,1,26,4496,1544,407,80730
177.1731496,190.5110192,1691.103556,0,0,0,0,0,0,0,1,0,0,0,0,7.5,15.9,0.511702813,46953,5506.62963,5506.62963,5506.62963,5506.62963,9,100,1,1,3978,1732,1176.5,65941
154.6795578,57.31465683,2492.616549,0,0,0,0,0,0,0,0,0,0,1,0,4.4,20,0.565797309,209167,19510.47881,19510.47881,19510.47881,19510.47881,15,100,1,12,4496,1544,423,67038
172.326321,14.05641479,765.7196299,0,0,0,0,0,0,0,0,0,0,1,0,8.6,24.4,0.564892966,98608,24376.45833,24376.45833,24376.45833,24376.45833,90,100,1,75,3978,1732,217.5,55883
166.7574992,91.05836907,6724.669068,0,0,0,0,0,0,0,0,0,0,1,0,11.2,23.7,0.519011407,43452,6384.984791,6384.984791,6384.984791,6384.984791,19,100,2,2,3978,1732,636.1,91045
163.9218956,279.857058,11662.48167,0,0,1,0,0,0,0,0,0,0,0,0,11.5,22.7,0.511453844,44524,16567.91667,16567.91667,16567.91667,16567.91667,84,100,1,87,3978,1732,4031.8,486162
182.6801871,32.49546411,4178.324482,0,0,0,0,0,0,0,0,0,0,1,0,11.6,23.7,0.569093099,135651,17459.76923,17459.76923,17459.76923,17459.76923,90,100,1,64,3978,1732,464.5,106600
152.715995,80.99519497,1731.912548,0,0,0,1,0,0,0,0,0,0,0,0,4.6,9.4,0.559090909,126957,11251.48333,11251.48333,11251.48333,11251.48333,111,100,1,64,4496,1544,535.3,89582
154.0222909,29.74442258,4998.912092,0,0,0,0,0,0,0,0,0,0,1,0,8.5,21.6,0.544079575,21735,26773.0828,26773.0828,26773.0828,26773.0828,88,100,1,98,4496,1544,285.8,106900
155.6628103,115.2200183,1543.522414,0,0,0,1,0,0,0,0,0,0,0,0,9.8,9.8,0.477738516,133472,13491.77833,13491.77833,13491.77833,13491.77833,56,100,1,48,4496,1544,692.9,88948
163.2087286,16.78104796,3131.957494,0,0,0,0,0,0,0,0,0,0,1,0,9.2,24.8,0.506620209,81031,2147.742831,2147.742831,2147.742831,2147.742831,10,100,1,100,3978,1732,229.1,127338
171.1412399,9.452586683,1479.76308,0,0,0,0,0,0,0,0,0,0,1,0,6.7,16.5,0.530338514,112361,5965.762238,5965.762238,5965.762238,5965.762238,33,100,1,95,3978,1732,191.5,60750
171.1412399,9.452586683,1479.76308,0,0,0,0,0,0,0,0,0,0,1,0,6.8,12.4,0.530338514,112361,5965.762238,5965.762238,5965.762238,5965.762238,33,100,1,95,3978,1732,191.5,60750
171.1412399,9.452586683,1479.76308,0,0,0,0,0,0,0,0,0,0,1,0,6.7,16.5,0.544758735,112361,5965.762238,5965.762238,5965.762238,5965.762238,33,100,1,95,3978,1732,191.5,60750
171.1412399,9.452586683,1479.76308,0,0,0,0,0,0,0,0,0,0,1,0,6.8,12.4,0.544758735,112361,5965.762238,5965.762238,5965.762238,5965.762238,33,100,1,95,3978,1732,191.5,60750
171.1412399,9.452586683,1479.76308,0,0,0,0,0,0,0,0,0,0,1,0,6.7,16.5,0.530338514,76290,5965.762238,5965.762238,5965.762238,5965.762238,33,100,1,95,3978,1732,191.5,60750
171.1412399,9.452586683,1479.76308,0,0,0,0,0,0,0,0,0,0,1,0,6.8,12.4,0.530338514,76290,5965.762238,5965.762238,5965.762238,5965.762238,33,100,1,95,3978,1732,191.5,60750
171.1412399,9.452586683,1479.76308,0,0,0,0,0,0,0,0,0,0,1,0,6.7,16.5,0.544758735,76290,5965.762238,5965.762238,5965.762238,5965.762238,33,100,1,95,3978,1732,191.5,60750
171.1412399,9.452586683,1479.76308,0,0,0,0,0,0,0,0,0,0,1,0,6.8,12.4,0.544758735,76290,5965.762238,5965.762238,5965.762238,5965.762238,33,100,1,95,3978,1732,191.5,60750
151.8904395,68.2249109,1063.921707,0,0,0,0,0,0,0,1,0,0,0,0,4.4,20,0.565797309,209167,19510.47881,19510.47881,19510.47881,19510.47881,17,100,1,31,4496,1544,468.8,71000
176.7259492,37.52291458,681.1378745,0,0,0,1,0,0,0,0,0,0,0,0,17.9,6.8,0.519761372,31540,2809.735358,2809.735358,2809.735358,2809.735358,87,100,1,89,3978,1732,368.4,83400
171.0829862,12.80640728,1993.637254,0,0,0,0,0,0,0,0,0,0,1,0,7.3,8.7,0.577430972,199167,8376.723502,8376.723502,8376.723502,8376.723502,107,100,1,95,3978,1732,207.1,70077
152.8895793,29.43753719,896.7339891,0,0,0,0,0,0,0,0,0,0,1,0,7.8,26.8,0.512413793,82321,3160.371166,3160.371166,3160.371166,3160.371166,77,100,1,48,3978,1732,298.6,61634
179.4803506,239.7095066,677.0341601,0,0,0,0,0,1,0,0,0,0,0,0,19,10.8,0.61627907,28010,14968.52532,14968.52532,14968.52532,14968.52532,92,100,1,1,3978,1732,1458.4,104000
152.5924264,8.964037899,1526.271666,0,0,0,1,0,0,0,0,0,0,0,0,11,20.6,0.526849418,77778,9368.157258,9368.157258,9368.157258,9368.157258,93,100,1,95,3978,1732,186,51000
182.6407629,117.1994744,1077.372712,0,0,0,1,0,0,0,0,0,0,0,0,13.7,12.5,0.504572565,66835,15925.93333,15925.93333,15925.93333,15925.93333,98,100,1,23,3978,1732,781.6,80149
151.2084589,49.43581545,4048.678014,0,0,0,0,0,0,0,0,0,0,1,0,7.8,3.7,0.487543565,85426,41204.85507,41204.85507,41204.85507,41204.85507,98,100,1,90,4496,1544,379.9,112605
179.4426916,138.9729735,605.2954671,0,0,0,0,0,0,0,0,0,1,0,0,8.6,32.4,0.548913043,31766,95084.6338,95084.6338,95084.6338,95084.6338,21,100,1,81,3978,1732,894.8,166320
152.9849036,46.08590198,834.4945926,0,0,0,1,0,0,0,0,0,0,0,0,3.6,18,0.48760139,142500,9629.793249,9629.793249,9629.793249,9629.793249,106,100,1,75,4496,1544,358.8,65730
151.4455928,123.0376698,5136.917914,0,0,0,0,0,0,0,0,0,0,1,0,3.8,30.9,0.526790547,175625,36344.11494,36344.11494,36344.11494,36344.11494,128,100,1,7,3978,1732,791.5,116599
151.391458,102.4624971,7599.972653,0,0,0,0,0,0,0,0,0,0,1,0,7.5,17.8,0.51378866,96429,33286.09524,33286.09524,33286.09524,33286.09524,39,100,1,40,3978,1732,1859.3,252063
151.2920148,16.15137803,4925.34949,0,0,0,0,0,0,0,0,0,0,1,0,21.6,12.9,0.527948944,41394,10128.02614,10128.02614,10128.02614,10128.02614,91,100,1,57,3978,1732,410.1,66135
152.1252197,26.38486487,357.0977076,0,0,0,1,0,0,0,0,0,0,0,0,6.9,8.7,0.387573964,150947,17745.336,17745.336,17745.336,17745.336,93,100,1,83,4496,1544,265.9,54395
166.9740383,27.689066,2205.661655,0,0,0,1,0,0,0,0,0,0,0,0,11,20.6,0.526849418,77778,9368.157258,9368.157258,9368.157258,9368.157258,33,100,1,87,3978,1732,289,60852
150.8259848,392.062828,14051.44184,0,0,0,0,0,0,0,0,0,0,0,0,2.8,37.1,0.543763676,88929,46235.89286,46235.89286,46235.89286,46235.89286,116,100,1,7,3978,1732,3609.2,280774
150.7330143,90.67205267,2333.864249,0,0,0,0,0,0,0,0,0,0,1,0,11,23.2,0.54676512,121507,48943,48943,48943,48943,127,100,1,3,4496,1544,583.1,100000
153.0225626,23.80884346,8923.111273,0,0,0,0,0,0,0,0,0,0,1,0,13.9,12.9,0.544310301,18692,7110.048889,7110.048889,7110.048889,7110.048889,10,100,1,96,4496,1544,251.8,64362
150.3917297,111.5796482,4876.029138,0,0,0,0,0,0,0,0,0,0,1,0,9.8,4.2,0.512300123,45453,8256.2,8256.2,8256.2,8256.2,4,50,1,28,3978,1732,726.6,140000
151.4920781,42.52987616,2930.192339,0,0,0,0,0,0,0,0,0,0,1,0,18.9,4.6,0.483362143,61635,13866.85657,13866.85657,13866.85657,13866.85657,108,80,1,1,4496,1544,343.8,50932
166.6333422,21.59384221,451.1028177,0,0,0,0,0,0,0,1,0,0,0,0,19.5,23.3,0.542230644,71042,4745.286104,4745.286104,4745.286104,4745.286104,60,100,1,97,3978,1732,251.9,89296
150.6159184,61.72083415,4498.792894,0,0,0,1,0,0,0,0,0,0,0,0,3.3,3.8,0.602421308,68725,7639.757396,7639.757396,7639.757396,7639.757396,98,90,1,50,4496,1544,436.7,63110
151.1590315,11.81059202,3479.631888,0,0,0,0,0,0,0,0,0,0,1,0,10.1,27.8,0.509366775,52319,12458.46465,12458.46465,12458.46465,12458.46465,9,100,1,97,4496,1544,192.3,53650
149.864504,106.4576502,9265.086113,0,0,0,0,0,0,0,0,0,0,1,0,7.5,17.8,0.51378866,96429,33286.09524,33286.09524,33286.09524,33286.09524,39,100,1,31,4496,1544,1988.6,252063
150.4329192,73.23259627,968.0167456,0,0,0,1,0,0,0,0,0,0,0,0,7.5,24.2,0.476869866,170865,18443.71809,18443.71809,18443.71809,18443.71809,115,100,1,88,4496,1544,487.4,125688
153.9828667,54.09853277,690.1811938,0,0,0,0,0,0,0,1,0,0,0,0,14.9,18.6,0.556434301,39485,4040.704156,4040.704156,4040.704156,4040.704156,9,100,1,9,4496,1544,400,58700
149.6097175,18.95297085,4063.572933,0,0,0,0,0,0,0,0,0,0,1,0,12.4,14.1,0.526952947,84327,14269.45455,14269.45455,14269.45455,14269.45455,106,100,1,26,4496,1544,566.2,69000
